PG.Genes,PG.ProteinDescriptions,PG.UniProtIds,PG.ProteinNames,PG.CellularComponent,PG.BiologicalProcess,PG.MolecularFunction,PG.Qvalue,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsIdentified,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsIdentified,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsIdentified,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsIdentified,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsIdentified,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsIdentified,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsIdentified,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.NrOfPrecursorsIdentified,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.NrOfPrecursorsUsedForQuantification,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.Quantity,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.Quantity,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.Quantity,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.Quantity,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.Quantity,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.Quantity,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.Quantity,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.Quantity
Sfn,14-3-3 protein sigma,O70456,1433S_MOUSE,"nucleus,cytoplasm,cytosol,cytoplasmic vesicle membrane,extracellular exosome","regulation of cyclin-dependent protein serine/threonine kinase activity,release of cytochrome c from mitochondria,keratinocyte development,intrinsic apoptotic signaling pathway in response to DNA damage,regulation of epidermal cell division,negative regulation of keratinocyte proliferation,keratinocyte differentiation,positive regulation of cell growth,keratinization,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,skin development,positive regulation of epidermal cell differentiation,positive regulation of protein export from nucleus,regulation of cell cycle,establishment of skin barrier","protein binding,protein kinase binding,protein domain specific binding,identical protein binding,cadherin binding,phosphoprotein binding",4.0044924571717874E-21,2,5,2,7,3,2,8,7,2,5,2,7,3,2,8,7,0.7604033946990967,57.24518585205078,6.4343414306640625,43.55805969238281,3.002958297729492,4.0722198486328125,57.57587814331055,37.45084762573242
Ugdh,UDP-glucose 6-dehydrogenase,O70475,UGDH_MOUSE,"nucleus,nucleoplasm,cytosol,extracellular exosome","gastrulation with mouth forming second,glycosaminoglycan biosynthetic process,UDP-glucuronate biosynthetic process,oxidation-reduction process","UDP-glucose 6-dehydrogenase activity,NAD binding",2.947904273988761E-36,24,26,24,24,26,22,24,26,24,26,24,24,26,22,24,26,270.5578308105469,293.8617248535156,241.15882873535156,163.10614013671875,236.20272827148438,269.2635803222656,236.90223693847656,275.024658203125
Hsd17b12,Very-long-chain 3-oxoacyl-CoA reductase,O70503,DHB12_MOUSE,"proteinaceous extracellular matrix,endoplasmic reticulum membrane,integral component of membrane","fatty acid biosynthetic process,estrogen biosynthetic process,positive regulation of cell-substrate adhesion,extracellular matrix organization,oxidation-reduction process","fibronectin binding,estradiol 17-beta-dehydrogenase activity,collagen binding,heparin binding,long-chain-3-hydroxyacyl-CoA dehydrogenase activity,3-oxo-arachidoyl-CoA reductase activity,3-oxo-behenoyl-CoA reductase activity,3-oxo-lignoceroyl-CoA reductase activity,Requires Ontology",8.37069951397408E-29,9,9,10,10,9,9,10,9,9,9,10,10,9,9,10,9,110.9978256225586,140.1581573486328,113.02838134765625,154.17259216308594,110.6201400756836,89.45699310302734,109.07542419433594,125.88382720947266
Srpk1,SRSF protein kinase 1,O70551,SRPK1_MOUSE,"nucleus,cytoplasm,endoplasmic reticulum,cytosol,plasma membrane,nuclear matrix","spliceosomal complex assembly,protein phosphorylation,chromosome segregation,cell differentiation,intracellular signal transduction,positive regulation of viral genome replication,negative regulation of viral genome replication,regulation of mRNA processing","magnesium ion binding,RNA binding,protein serine/threonine kinase activity,protein binding,ATP binding",4.76866167800718E-06,1,3,1,Filtered,1,Filtered,2,2,1,3,1,Filtered,1,Filtered,2,2,14.635302543640137,12.797240257263184,7.122394561767578,Filtered,9.645428657531738,Filtered,52.21202087402344,46.42708206176758
Pigr,Polymeric immunoglobulin receptor,O70570,PIGR_MOUSE,"extracellular space,plasma membrane,integral component of membrane,receptor complex,extracellular exosome","detection of chemical stimulus involved in sensory perception of bitter taste,retina homeostasis,immunoglobulin transcytosis in epithelial cells mediated by polymeric immunoglobulin receptor,epidermal growth factor receptor signaling pathway,Fc receptor signaling pathway,receptor clustering",polymeric immunoglobulin receptor activity,0.0006842933202568049,Filtered,1,1,1,Filtered,2,1,1,Filtered,1,1,1,Filtered,2,1,1,Filtered,5.723808765411377,1.7417651414871216,6.895265102386475,Filtered,2.237295627593994,15.467853546142578,1.780508279800415
Smpd2,Sphingomyelin phosphodiesterase 2,O70572,NSMA_MOUSE,"intracellular,caveola,integral component of membrane","response to mechanical stimulus,intracellular signal transduction,positive regulation of apoptotic process,ceramide biosynthetic process","sphingomyelin phosphodiesterase activity,metal ion binding",2.9833630797206453E-15,7,6,6,6,7,4,6,5,7,6,6,6,7,4,6,5,101.95755767822266,50.09103775024414,96.44467163085938,72.10709381103516,101.36148071289062,84.44400024414062,56.16757583618164,66.96247863769531
Slc22a2,Solute carrier family 22 member 2,O70577,S22A2_MOUSE,"integral component of plasma membrane,extracellular exosome","cation transport,neurotransmitter transport,organic cation transport,quaternary ammonium group transport,organic anion transport,dopamine transport,norepinephrine transport,ammonium transmembrane transport,acetate ester transport","acetylcholine transmembrane transporter activity,dopamine transmembrane transporter activity,norepinephrine transmembrane transporter activity,secondary active organic cation transmembrane transporter activity,organic anion transmembrane transporter activity,organic cation transmembrane transporter activity,quaternary ammonium group transmembrane transporter activity",1.4158148801580895E-40,6,5,6,4,6,6,5,6,6,5,6,4,6,6,5,6,530.2151489257812,164.44956970214844,577.40576171875,237.32749938964844,646.9967041015625,485.02374267578125,68.35128784179688,87.279052734375
Pfdn2,Prefoldin subunit 2,O70591,PFD2_MOUSE,"nucleus,cytoplasm,mitochondrion,cytosol,prefoldin complex,extracellular exosome","protein folding,positive regulation of cytoskeleton organization","protein binding involved in protein folding,unfolded protein binding",1.9106927152250186E-26,3,4,3,4,4,3,4,4,3,4,3,4,4,3,4,4,39.04287338256836,53.04165267944336,45.06831741333008,43.2087287902832,45.38432693481445,35.84629440307617,58.89229965209961,33.5582275390625
Sorl1,Sortilin-related receptor,O88307,SORL_MOUSE,"extracellular space,nuclear envelope lumen,endosome,early endosome,endoplasmic reticulum,Golgi apparatus,trans-Golgi network,membrane,integral component of membrane,Golgi cisterna,low-density lipoprotein particle,perinuclear region of cytoplasm,recycling endosome,extracellular exosome","protein targeting to Golgi,protein targeting,protein targeting to lysosome,lipid transport,post-Golgi vesicle-mediated transport,endocytosis,cholesterol metabolic process,regulation of smooth muscle cell migration,negative regulation of protein binding,negative regulation of protein oligomerization,negative regulation of MAP kinase activity,protein retention in Golgi apparatus,positive regulation of protein catabolic process,negative regulation of neurogenesis,protein maturation,positive regulation of protein exit from endoplasmic reticulum,negative regulation of neuron death,negative regulation of beta-amyloid formation,positive regulation of choline O-acetyltransferase activity,negative regulation of tau-protein kinase activity,positive regulation of ER to Golgi vesicle-mediated transport,positive regulation of early endosome to recycling endosome transport,negative regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process,negative regulation of metalloendopeptidase activity involved in amyloid precursor protein catabolic process,positive regulation of protein localization to early endosome,negative regulation of neurofibrillary tangle assembly,positive regulation of endocytic recycling","beta-amyloid binding,protein binding,low-density lipoprotein particle binding,ADP-ribosylation factor binding",0.0001717889893764163,2,2,Filtered,2,1,2,2,2,2,2,Filtered,2,1,2,2,2,7.133049964904785,16.183019638061523,Filtered,19.70503044128418,10.760103225708008,7.189850330352783,15.11441707611084,13.744610786437988
Nid2,Nidogen-2,O88322,NID2_MOUSE,"extracellular region,proteinaceous extracellular matrix,basement membrane,extracellular space,plasma membrane,extracellular matrix,extracellular exosome","cell-matrix adhesion,extracellular matrix organization","calcium ion binding,protein binding",1.8264631528846634E-41,28,31,27,27,29,31,31,31,28,31,27,27,29,31,31,31,293.0968017578125,405.8268127441406,229.9142608642578,742.4457397460938,237.85977172851562,266.31329345703125,535.2618408203125,422.26336669921875
Naglu,Alpha-N-acetylglucosaminidase,O88325,O88325_MOUSE,extracellular exosome,"lysosome organization,cerebellar Purkinje cell layer development,middle ear morphogenesis,locomotor rhythm,retinal rod cell development,inner ear receptor cell development",,7.155946053189276E-07,2,3,2,5,1,5,5,5,2,3,2,5,1,5,5,5,2.691843032836914,13.446187973022461,7.214156627655029,14.72365665435791,4.378629207611084,5.006838798522949,7.0228753089904785,5.204329967498779
Cdh16,Cadherin-16,O88338,CAD16_MOUSE,"plasma membrane,integral component of plasma membrane,basolateral plasma membrane,extracellular exosome","homophilic cell adhesion via plasma membrane adhesion molecules,cell-cell signaling,nervous system development,calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules",calcium ion binding,4.3112420779157884E-43,31,26,30,29,30,29,23,28,31,26,30,29,30,29,23,28,864.175048828125,167.36585998535156,964.0289306640625,316.57415771484375,799.6696166992188,641.9677124023438,111.09314727783203,132.53036499023438
Wdr1,WD repeat-containing protein 1,O88342,WDR1_MOUSE,"podosome,cytosol,cell-cell junction,actin cytoskeleton,cortical actin cytoskeleton,actomyosin, actin portion,cell projection,myelin sheath,extracellular exosome,actin filament","neutrophil mediated immunity,sensory perception of sound,regulation of cell shape,actin cytoskeleton organization,actin filament fragmentation,platelet formation,regulation of actin filament depolymerization,positive regulation of actin filament depolymerization,cortical cytoskeleton organization,establishment of planar polarity of follicular epithelium,apical junction assembly,maintenance of epithelial cell apical/basal polarity,sarcomere organization,regulation of oligodendrocyte differentiation,regulation of ventricular cardiac muscle cell membrane repolarization,neutrophil migration","actin binding,actin filament binding",9.829164614451942E-36,40,39,37,40,38,38,38,40,40,39,37,40,38,38,38,40,750.889404296875,1389.286865234375,657.65673828125,1963.6768798828125,626.76904296875,825.8328857421875,1615.471435546875,1450.138916015625
Slc4a4,Isoform 2 of Electrogenic sodium bicarbonate cotransporter 1,O88343-2,S4A4_MOUSE,,,,3.3086943336126656E-44,28,26,27,20,27,25,24,25,28,26,27,20,27,25,24,25,801.7470092773438,394.2286682128906,1010.276611328125,190.6432342529297,1011.7354736328125,801.5992431640625,187.95777893066406,341.74713134765625
Vti1b,Vesicle transport through interaction with t-SNAREs homolog 1B;Vesicle transport through interaction with t-SNAREs 1B homolog,O88384;Q91XH6,VTI1B_MOUSE;Q91XH6_MOUSE,"lysosomal membrane,endoplasmic reticulum membrane,Golgi apparatus,cytosol,ER to Golgi transport vesicle membrane,integral component of membrane,SNARE complex,early endosome membrane,late endosome membrane,vesicle,intracellular membrane-bounded organelle,perinuclear region of cytoplasm,recycling endosome,recycling endosome membrane;","protein targeting to vacuole,ER to Golgi vesicle-mediated transport,intra-Golgi vesicle-mediated transport,Golgi to vacuole transport,retrograde transport, endosome to Golgi,vesicle fusion with Golgi apparatus,regulation of molecular function,regulation of protein localization to plasma membrane;","SNARE binding,SNAP receptor activity,protein binding,chloride channel inhibitor activity;",2.6886680008987748E-48,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,9.330531120300293,17.48195457458496,20.996166229248047,11.970841407775879,7.946295738220215,22.26923370361328,14.455588340759277,14.831978797912598
Papss2,Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 2,O88428,PAPS2_MOUSE,,"sulfate assimilation,blood coagulation,phosphorylation,3'-phosphoadenosine 5'-phosphosulfate biosynthetic process,bone development","adenylylsulfate kinase activity,sulfate adenylyltransferase (ATP) activity,ATP binding,nucleotidyltransferase activity",4.0322110032143197E-47,37,30,34,25,38,36,30,33,37,30,34,25,38,36,30,33,403.35772705078125,176.2578125,403.2128601074219,71.58367919921875,402.76837158203125,337.95037841796875,87.50399780273438,143.19674682617188
Mtx2,Metaxin-2,O88441,MTX2_MOUSE,"nucleolus,mitochondrion,mitochondrial outer membrane","protein targeting to mitochondrion,biological_process",molecular_function,3.960976781113029E-63,8,8,8,7,8,8,7,7,8,8,8,7,8,8,7,7,201.5525360107422,83.59026336669922,222.77655029296875,155.63522338867188,233.94017028808594,183.11346435546875,73.83077239990234,84.58778381347656
Dync1i2,Cytoplasmic dynein 1 intermediate chain 2,O88487;Q3TPJ8,DC1I2_MOUSE;Q3TPJ8_MOUSE,"cytoplasm,cytoplasmic dynein complex,microtubule,vesicle;","transport along microtubule,positive regulation of ATP-dependent microtubule motor activity, plus-end-directed;","protein binding,dynein light chain binding,dynein heavy chain binding,ATP-dependent microtubule motor activity, plus-end-directed;",1.1324736611814389E-38,18,17,17,17,20,17,19,19,18,17,17,17,20,17,19,19,96.43669128417969,125.81737518310547,64.75444793701172,107.31092834472656,84.5415267944336,87.03271484375,137.47735595703125,127.83859252929688
Plin4,Perilipin-4;Isoform 2 of Perilipin-4,O88492;O88492-2,PLIN4_MOUSE,"lipid particle,cytosol,plasma membrane,intracellular membrane-bounded organelle;",;,;,2.8075130649177032E-09,Filtered,Filtered,Filtered,2,1,Filtered,1,2,Filtered,Filtered,Filtered,2,1,Filtered,1,2,Filtered,Filtered,Filtered,14.481276512145996,3.433131456375122,Filtered,6.67898416519165,23.3726863861084
Ppt1,Palmitoyl-protein thioesterase 1,O88531,PPT1_MOUSE,"extracellular region,extracellular space,nucleus,lysosome,Golgi apparatus,cytosol,synaptic vesicle,membrane,axon,dendrite,neuronal cell body,membrane raft,extracellular exosome","protein depalmitoylation,receptor-mediated endocytosis,pinocytosis,lysosome organization,lysosomal lumen acidification,neurotransmitter secretion,nervous system development,brain development,visual perception,grooming behavior,associative learning,adult locomotory behavior,protein transport,lipid catabolic process,negative regulation of cell growth,membrane raft organization,regulation of phospholipase A2 activity,negative regulation of apoptotic process,negative regulation of neuron apoptotic process,cellular protein catabolic process,cellular macromolecule catabolic process,positive regulation of receptor-mediated endocytosis,positive regulation of pinocytosis,cofactor transport,cofactor metabolic process","protein binding,palmitoyl-(protein) hydrolase activity,palmitoyl-CoA hydrolase activity",1.9034791093086417E-36,8,8,8,7,8,7,8,7,8,8,8,7,8,7,8,7,49.38542938232422,108.43463134765625,42.63545227050781,99.73800659179688,49.732566833496094,43.900081634521484,116.47684478759766,105.56185150146484
Zfr,Zinc finger RNA-binding protein,O88532,ZFR_MOUSE,"nucleus,chromosome,cytoplasm",multicellular organism development,"DNA binding,RNA binding,zinc ion binding",0.0002778954926607103,1,2,1,1,1,1,2,2,1,2,1,1,1,0,2,2,4.05264139175415,1.648200273513794,4.744509220123291,29.812423706054688,5.531243324279785,NaN,9.220588684082031,9.655609130859375
Ddc,Aromatic-L-amino-acid decarboxylase,O88533,DDC_MOUSE,"cytoplasm,synaptic vesicle,axon,neuronal cell body,extracellular exosome","cellular amino acid metabolic process,circadian rhythm,response to toxic substance,multicellular organism aging,aminergic neurotransmitter loading into synaptic vesicle,isoquinoline alkaloid metabolic process,cellular response to drug,dopamine biosynthetic process,serotonin biosynthetic process,response to pyrethroid,phytoalexin metabolic process,cellular response to alkaloid,cellular response to growth factor stimulus","aromatic-L-amino-acid decarboxylase activity,amino acid binding,enzyme binding,protein domain specific binding,pyridoxal phosphate binding,L-dopa decarboxylase activity",5.06704392221737E-46,7,6,6,3,7,7,6,6,7,6,6,3,7,7,6,6,23.46760368347168,18.175539016723633,27.192617416381836,3.7677500247955322,31.17115020751953,27.199188232421875,3.3961191177368164,16.806642532348633
